         52420635 function calls (51968309 primitive calls) in 259.210 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.263    0.132 dataloader.py:431(__iter__)
        2    0.000    0.000    0.263    0.132 dataloader.py:385(_get_iterator)
        2    0.001    0.000    0.263    0.132 dataloader.py:1037(__init__)
      982    0.138    0.000    0.261    0.000 DecaUtils.py:665(plot_kpts)
       24    0.000    0.000    0.260    0.011 codegen.py:720(_finalize_final_module)
     2947    0.004    0.000    0.259    0.000 fromnumeric.py:51(_wrapfunc)
        5    0.000    0.000    0.255    0.051 serialization.py:733(_legacy_load)
      982    0.002    0.000    0.253    0.000 {method 'min' of 'numpy.ndarray' objects}
      982    0.003    0.000    0.252    0.000 ImageDatasetHelpers.py:61(point2transform)
      170    0.251    0.001    0.251    0.001 {method '_set_from_file' of 'torch._C.StorageBase' objects}
      982    0.001    0.000    0.251    0.000 _methods.py:42(_amin)
     1964    0.002    0.000    0.246    0.000 {method 'max' of 'numpy.ndarray' objects}
      982    0.006    0.000    0.244    0.000 _geometric.py:1552(estimate_transform)
     1337    0.244    0.000    0.244    0.000 {method 'float' of 'torch._C._TensorBase' objects}
     2640    0.006    0.000    0.244    0.000 batchnorm.py:134(forward)
     1964    0.001    0.000    0.243    0.000 _methods.py:38(_amax)
     2640    0.003    0.000    0.233    0.000 functional.py:2407(batch_norm)
     1088    0.229    0.000    0.229    0.000 {method 'cuda' of 'torch._C._TensorBase' objects}
     2640    0.229    0.000    0.229    0.000 {built-in method torch.batch_norm}
        1    0.000    0.000    0.225    0.225 cloud_io.py:25(load)
      982    0.004    0.000    0.225    0.000 _geometric.py:1340(estimate)
        2    0.223    0.112    0.223    0.112 {built-in method torch.import_ir_module}
       24    0.000    0.000    0.221    0.009 codegen.py:967(_finalize_specific)
     1006    0.005    0.000    0.220    0.000 Image.py:679(__array_interface__)
        8    0.000    0.000    0.219    0.027 process.py:110(start)
        8    0.000    0.000    0.219    0.027 context.py:222(_Popen)
        8    0.000    0.000    0.219    0.027 context.py:274(_Popen)
        8    0.000    0.000    0.219    0.027 popen_fork.py:15(__init__)
        8    0.000    0.000    0.218    0.027 popen_fork.py:66(_launch)
        1    0.198    0.198    0.218    0.218 DecaUtils.py:147(generate_triangles)
        8    0.217    0.027    0.218    0.027 {built-in method posix.fork}
        8    0.000    0.000    0.216    0.027 module.py:1534(load_state_dict)
   1259/8    0.003    0.000    0.216    0.027 module.py:1572(load)
    52395    0.017    0.000    0.215    0.000 <__array_function__ internals>:177(concatenate)
     1006    0.009    0.000    0.213    0.000 Image.py:710(tobytes)
     3012    0.102    0.000    0.212    0.000 net_s3fd.py:14(forward)
     1259    0.071    0.000    0.210    0.000 module.py:1440(_load_from_state_dict)
      982    0.041    0.000    0.210    0.000 _geometric.py:91(_umeyama)
       12    0.000    0.000    0.209    0.017 resnet.py:225(_make_layer)
       50    0.000    0.000    0.206    0.004 codegen.py:1030(wrapper)
       24    0.000    0.000    0.205    0.009 executionengine.py:87(finalize_object)
       24    0.000    0.000    0.204    0.009 codegen.py:586(_optimize_final_module)
       48    0.000    0.000    0.204    0.004 passmanagers.py:203(run)
       12    0.000    0.000    0.202    0.017 ResNet.py:49(_make_layer)
      982    0.195    0.000    0.195    0.000 utils.py:206(_get_preds_fromhm)
   150950    0.084    0.000    0.191    0.000 PngImagePlugin.py:151(read)
       48    0.000    0.000    0.184    0.004 resnet.py:117(__init__)
     4055    0.174    0.000    0.184    0.000 {built-in method io.open}
       48    0.001    0.000    0.179    0.004 ResNet.py:87(__init__)
    21476    0.018    0.000    0.177    0.000 functional.py:1446(relu)
        1    0.000    0.000    0.175    0.175 linalg.py:523(dot_2)
        1    0.000    0.000    0.175    0.175 linalg.py:480(dot_2_mv)
        2    0.000    0.000    0.168    0.084 net_s3fd.py:21(__init__)
      986    0.012    0.000    0.166    0.000 format.py:569(_read_array_header)
      224    0.164    0.001    0.164    0.001 {built-in method torch.allclose}
   457021    0.155    0.000    0.155    0.000 {method 'read' of '_io.BufferedReader' objects}
    21428    0.154    0.000    0.154    0.000 {built-in method torch.relu_}
      277    0.000    0.000    0.152    0.001 module.py:233(__repr__)
      264    0.002    0.000    0.151    0.001 postproc.py:68(run)
      277    0.001    0.000    0.151    0.001 module.py:207(_get_body_lines)
      159    0.000    0.000    0.150    0.001 init.py:415(kaiming_normal_)
      277    0.000    0.000    0.150    0.001 module.py:212(<listcomp>)
     2512    0.004    0.000    0.149    0.000 context.py:197(_call_incref_decref)
     1004    0.009    0.000    0.147    0.000 sfd_detector.py:34(_filter_bboxes)
        3    0.000    0.000    0.147    0.049 arrayobj.py:1735(array_ravel)
      277    0.000    0.000    0.145    0.001 values.py:668(__str__)
     1964    0.068    0.000    0.145    0.000 utils.py:72(transform)
      277    0.000    0.000    0.145    0.001 values.py:661(descr)
    19084    0.144    0.000    0.144    0.000 {method 'encode' of 'ImagingEncoder' objects}
6964/2512    0.089    0.000    0.140    0.000 context.py:180(get_meminfos)
       37    0.000    0.000    0.138    0.004 values.py:654(descr_body)
     1259    0.001    0.000    0.138    0.000 values.py:797(descr)
      982    0.001    0.000    0.138    0.000 <__array_function__ internals>:177(clip)
     1259    0.003    0.000    0.136    0.000 values.py:799(<listcomp>)
     1004    0.121    0.000    0.135    0.000 bbox.py:5(nms)
85276/34451    0.019    0.000    0.134    0.000 _utils.py:44(__str__)
      982    0.002    0.000    0.132    0.000 fromnumeric.py:2083(clip)
      982    0.002    0.000    0.131    0.000 <__array_function__ internals>:177(argmax)
        1    0.000    0.000    0.130    0.130 linalg.py:727(dot_3)
        1    0.000    0.000    0.130    0.130 linalg.py:581(dot_3_vm)
