         56068148 function calls (55429905 primitive calls) in 189.374 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      524    0.010    0.000    0.553    0.001 cpu.py:60(load_additional_registries)
        5    0.001    0.000    0.547    0.109 serialization.py:733(_legacy_load)
        1    0.001    0.001    0.547    0.547 DECA.py:2817(_setup_renderer)
      978    0.005    0.000    0.542    0.001 ImageDatasetHelpers.py:61(point2transform)
      188    0.539    0.003    0.539    0.003 {method '_set_from_file' of 'torch._C.StorageBase' objects}
       16    0.000    0.000    0.537    0.034 connection.py:253(poll)
       16    0.000    0.000    0.537    0.034 connection.py:423(_poll)
        1    0.001    0.001    0.536    0.536 Renderer.py:175(__init__)
     1303    0.004    0.000    0.530    0.000 pprint.py:55(pformat)
        3    0.000    0.000    0.529    0.176 dataloader.py:1431(_shutdown_workers)
        8    0.000    0.000    0.527    0.066 process.py:142(join)
        8    0.000    0.000    0.527    0.066 popen_fork.py:40(wait)
      978    0.012    0.000    0.526    0.001 _geometric.py:1624(estimate_transform)
     1303    0.003    0.000    0.523    0.000 pprint.py:151(pformat)
       48    0.001    0.000    0.519    0.011 ResNet.py:87(__init__)
30400/1303    0.044    0.000    0.517    0.000 pprint.py:163(_format)
28070/27861    0.032    0.000    0.513    0.000 <frozen importlib._bootstrap>:1017(_handle_fromlist)
    12798    0.493    0.000    0.509    0.000 {built-in method numpy.array}
      978    0.008    0.000    0.485    0.000 _geometric.py:1399(estimate)
   157987    0.210    0.000    0.482    0.000 PngImagePlugin.py:160(read)
   180/54    0.000    0.000    0.471    0.009 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
   114/52    0.001    0.000    0.470    0.009 <frozen importlib._bootstrap>:650(_load_unlocked)
   113/52    0.000    0.000    0.468    0.009 <frozen importlib._bootstrap_external>:837(exec_module)
      159    0.001    0.000    0.465    0.003 init.py:415(kaiming_normal_)
        1    0.000    0.000    0.464    0.464 FaceVideoDataModule.py:3290(setup)
        1    0.000    0.000    0.464    0.464 ImageTestDataset_copy.py:38(__init__)
      978    0.093    0.000    0.457    0.000 _geometric.py:93(_umeyama)
    69/46    0.000    0.000    0.454    0.010 {built-in method builtins.__import__}
   241/55    0.006    0.000    0.448    0.008 {built-in method builtins.exec}
     2130    0.028    0.000    0.438    0.000 <frozen importlib._bootstrap>:890(_find_spec)
        3    0.000    0.000    0.435    0.145 arrayobj.py:2225(array_ravel)
     2337    0.433    0.000    0.433    0.000 {method 'float' of 'torch._C._TensorBase' objects}
   161333    0.423    0.000    0.424    0.000 module.py:1194(__getattr__)
      235    0.001    0.000    0.414    0.002 module.py:233(__repr__)
    15124    0.412    0.000    0.412    0.000 {built-in method torch.nn.functional.pad}
      978    0.003    0.000    0.409    0.000 <__array_function__ internals>:177(clip)
      235    0.001    0.000    0.408    0.002 module.py:207(_get_body_lines)
      235    0.002    0.000    0.406    0.002 module.py:212(<listcomp>)
      978    0.004    0.000    0.400    0.000 fromnumeric.py:2111(clip)
      414    0.007    0.000    0.397    0.001 postproc.py:71(run)
       16    0.000    0.000    0.394    0.025 <__array_function__ internals>:177(stack)
      978    0.003    0.000    0.393    0.000 {method 'clip' of 'numpy.ndarray' objects}
       16    0.001    0.000    0.393    0.025 shape_base.py:383(stack)
      978    0.006    0.000    0.391    0.000 _methods.py:127(_clip)
      712    0.001    0.000    0.390    0.001 values.py:1013(__str__)
      712    0.001    0.000    0.389    0.001 values.py:1006(descr)
      978    0.382    0.000    0.385    0.000 utils.py:206(_get_preds_fromhm)
        8    0.001    0.000    0.380    0.048 module.py:1534(load_state_dict)
   1373/8    0.005    0.000    0.380    0.047 module.py:1572(load)
     1125    0.376    0.000    0.376    0.000 {built-in method torch.zeros}
       16    0.001    0.000    0.376    0.023 DecaDecoder.py:60(forward)
     2130    0.004    0.000    0.375    0.000 <frozen importlib._bootstrap_external>:1399(find_spec)
      984    0.023    0.000    0.374    0.000 format.py:593(_read_array_header)
     2130    0.031    0.000    0.371    0.000 <frozen importlib._bootstrap_external>:1367(_get_spec)
     1373    0.141    0.000    0.371    0.000 module.py:1440(_load_from_state_dict)
102753/102502    0.031    0.000    0.365    0.000 {built-in method builtins.hasattr}
      324    0.001    0.000    0.364    0.001 batchnorm.py:119(__init__)
      324    0.005    0.000    0.363    0.001 batchnorm.py:27(__init__)
       16    0.005    0.000    0.360    0.023 Renderer.py:217(forward)
      978    0.358    0.000    0.358    0.000 _methods.py:108(_clip_dep_invoke_with_casting)
        1    0.000    0.000    0.355    0.355 charseq.py:1(<module>)
     2012    0.019    0.000    0.355    0.000 Image.py:3375(open)
       85    0.001    0.000    0.353    0.004 values.py:999(descr_body)
     1846    0.003    0.000    0.352    0.000 values.py:1172(descr)
83853/35066    0.050    0.000    0.350    0.000 _utils.py:44(__str__)
        1    0.001    0.001    0.349    0.349 unicode.py:1(<module>)
        1    0.000    0.000    0.348    0.348 cloud_io.py:25(load)
     1004    0.114    0.000    0.348    0.000 net_blazeface.py:377(_weighted_non_max_suppression)
      994    0.003    0.000    0.347    0.000 extending.py:129(decorate)
     1846    0.006    0.000    0.344    0.000 values.py:1174(<listcomp>)
    19084    0.340    0.000    0.340    0.000 {method 'encode' of 'ImagingEncoder' objects}
     1522    0.311    0.000    0.338    0.000 abc.py:84(__new__)
1579115/1537286    0.233    0.000    0.333    0.000 {built-in method builtins.isinstance}
      994    0.006    0.000    0.331    0.000 templates.py:880(make_overload_template)
    49044    0.060    0.000    0.329    0.000 event.py:209(broadcast)
      239    0.001    0.000    0.326    0.001 extending.py:207(decorate)
     1088    0.325    0.000    0.325    0.000 {method 'cuda' of 'torch._C._TensorBase' objects}
     1257    0.004    0.000    0.325    0.000 pprint.py:189(_pprint_dict)
      978    0.003    0.000    0.325    0.000 <__array_function__ internals>:177(dstack)
    58979    0.041    0.000    0.323    0.000 pprint.py:403(_repr)
    16233    0.113    0.000    0.322    0.000 <frozen importlib._bootstrap_external>:1498(find_spec)
       28    0.000    0.000    0.321    0.011 lowering.py:301(create_cfunc_wrapper)
       28    0.001    0.000    0.321    0.011 cpu.py:193(create_cfunc_wrapper)
        3    0.000    0.000    0.318    0.106 array_exprs.py:354(_lower_array_expr)
       77    0.000    0.000    0.315    0.004 codegen.py:732(add_llvm_module)
      978    0.006    0.000    0.314    0.000 shape_base.py:663(dstack)
3088/1937    0.009    0.000    0.312    0.000 functools.py:947(__get__)
     1000    0.002    0.000    0.309    0.000 module.py:275(register_buffer)
     2012    0.013    0.000    0.307    0.000 Image.py:3448(_open_core)
        1    0.254    0.254    0.304    0.304 DecaUtils.py:147(generate_triangles)
    23832    0.050    0.000    0.303    0.000 values.py:544(_to_string)
       77    0.005    0.000    0.294    0.004 codegen.py:651(_optimize_functions)
      108    0.000    0.000    0.293    0.003 resnet.py:54(conv1x1)
     2012    0.013    0.000    0.285    0.000 ImageFile.py:109(__init__)
        5    0.000    0.000    0.285    0.057 arrayobj.py:2074(array_reshape)
